x,y,magnitude,phase,coherence,r_param,basin_type
1,45,1.0902851374571774,-2.9169824170397756,0.013996333914968817,1.2,Stable Basin
1,46,1.0601513848599204,-2.648553774357754,0.013996333914968817,1.2,Stable Basin
1,47,1.0509262565924602,-1.2851588888055367,0.013996333914968817,1.2,Stable Basin
1,48,1.0850714553495977,-0.8704070755220467,0.013996333914968817,1.2,Stable Basin
1,49,1.0914227546511412,-0.7619335521044771,0.013996333914968817,1.2,Stable Basin
1,50,1.093538483254946,-0.7387940198639866,0.013996333914968817,1.2,Stable Basin
1,51,1.0940545250446219,-0.7042561668343095,0.013996333914968817,1.2,Stable Basin
1,52,1.0923789049547434,-0.5644904434873067,0.013996333914968817,1.2,Stable Basin
1,53,1.0903021394773291,-0.2516925266527966,0.013996333914968817,1.2,Stable Basin
1,54,1.0912309069387254,0.2052146966600203,0.013996333914968817,1.2,Stable Basin
1,55,1.094029890136142,0.5208140792919721,0.013996333914968817,1.2,Stable Basin
1,56,1.095317067220513,0.6370639596373822,0.013996333914968817,1.2,Stable Basin
1,57,1.0946041051162207,0.5759018206550763,0.013996333914968817,1.2,Stable Basin
1,58,1.0878407703697326,0.35115047133587673,0.013996333914968817,1.2,Stable Basin
1,59,1.0351984315018958,-0.06866905085146593,0.013996333914968817,1.2,Stable Basin
1,60,1.0209819809159526,-2.596486662796042,0.013996333914968817,1.2,Stable Basin
1,61,1.0802875173545172,3.0824401139638575,0.013996333914968817,1.2,Stable Basin
1,62,1.087959183371552,2.6246055090163383,0.013996333914968817,1.2,Stable Basin
1,63,1.086651996143087,2.11087399703488,0.013996333914968817,1.2,Stable Basin
2,0,1.0741968806860231,1.2293944000579227,0.013996333914968817,1.2,Stable Basin
2,1,1.0833598548737224,0.5275825244705157,0.013996333914968817,1.2,Stable Basin
2,2,1.0877348937058249,-0.0009529383696031127,0.013996333914968817,1.2,Stable Basin
2,3,1.0883112871603409,-0.45485328415676235,0.013996333914968817,1.2,Stable Basin
2,4,1.0880506887596952,-0.8481317730455221,0.013996333914968817,1.2,Stable Basin
2,5,1.0891796338620419,-1.1445068736457953,0.013996333914968817,1.2,Stable Basin
2,6,1.090714170648988,-1.321279078226064,0.013996333914968817,1.2,Stable Basin
2,7,1.0919830855175017,-1.3998072977557587,0.013996333914968817,1.2,Stable Basin
2,8,1.0937193660198585,-1.4379589290059696,0.013996333914968817,1.2,Stable Basin
2,9,1.095960210399507,-1.4956060245765312,0.013996333914968817,1.2,Stable Basin
2,10,1.0952269367481635,-1.5747075180681398,0.013996333914968817,1.2,Stable Basin
2,11,1.095690287420552,-1.6469495957170366,0.013996333914968817,1.2,Stable Basin
2,12,1.0953802916244166,-1.7153248898553424,0.013996333914968817,1.2,Stable Basin
2,13,1.0948963468095314,-1.8217637176587873,0.013996333914968817,1.2,Stable Basin
2,14,1.0938294860083806,-1.9890232369897516,0.013996333914968817,1.2,Stable Basin
2,15,1.0939912073388995,-2.2103266651677362,0.013996333914968817,1.2,Stable Basin
2,16,1.0945224859175193,-2.435168446190737,0.013996333914968817,1.2,Stable Basin
2,17,1.094643471096054,-2.529206472250478,0.013996333914968817,1.2,Stable Basin
2,18,1.0939013206343131,-2.5114186286217453,0.013996333914968817,1.2,Stable Basin
2,19,1.0948877611693835,-2.4234561772729286,0.013996333914968817,1.2,Stable Basin
2,20,1.0950653330212738,-2.3269129552728307,0.013996333914968817,1.2,Stable Basin
2,21,1.095239020659179,-2.271053300373221,0.013996333914968817,1.2,Stable Basin
2,22,1.0943466428546151,-2.291913660261808,0.013996333914968817,1.2,Stable Basin
2,23,1.0904543618199076,-2.4296944781386087,0.013996333914968817,1.2,Stable Basin
2,24,1.0587031530503164,-2.793684247536554,0.013996333914968817,1.2,Stable Basin
2,25,1.0140428889524122,1.883821918456479,0.013996333914968817,1.2,Stable Basin
2,26,1.043056520745728,0.9494541439621607,0.013996333914968817,1.2,Stable Basin
2,27,1.0184416514853591,0.037985027886588384,0.013996333914968817,1.2,Stable Basin
2,28,1.0651485645085457,-1.4013481018682585,0.013996333914968817,1.2,Stable Basin
2,29,1.09118266255166,-1.7897744673852631,0.013996333914968817,1.2,Stable Basin
2,30,1.0938783589476488,-2.0454659250226306,0.013996333914968817,1.2,Stable Basin
2,31,1.0941891332724707,-2.2612298673569535,0.013996333914968817,1.2,Stable Basin
2,32,1.0942914432072757,-2.373882876499294,0.013996333914968817,1.2,Stable Basin
2,33,1.0950869108811456,-2.3940242045139852,0.013996333914968817,1.2,Stable Basin
2,34,1.0955137631550875,-2.3990203129935868,0.013996333914968817,1.2,Stable Basin
2,35,1.093777144511953,-2.543973916778849,0.013996333914968817,1.2,Stable Basin
2,36,1.0921269619733995,-2.8209176379578733,0.013996333914968817,1.2,Stable Basin
2,37,1.092519365776511,-3.124260195554284,0.013996333914968817,1.2,Stable Basin
2,38,1.0925499786925317,2.9395461337883066,0.013996333914968817,1.2,Stable Basin
2,39,1.0910252576760797,2.8854798271997333,0.013996333914968817,1.2,Stable Basin
2,40,1.0902352810875395,3.05830074995235,0.013996333914968817,1.2,Stable Basin
2,41,1.091754215831657,-2.809490265712583,0.013996333914968817,1.2,Stable Basin
2,42,1.0921301901344684,-2.5926371709386653,0.013996333914968817,1.2,Stable Basin
2,43,1.0919512169922658,-2.6897889020527357,0.013996333914968817,1.2,Stable Basin
2,44,1.0918250262641875,-3.0685596545875544,0.013996333914968817,1.2,Stable Basin
2,45,1.0868638360208551,2.8640304143017263,0.013996333914968817,1.2,Stable Basin
2,46,1.0410751517889938,2.413115494562667,0.013996333914968817,1.2,Stable Basin
2,47,1.031071764571858,0.3216368049024808,0.013996333914968817,1.2,Stable Basin
2,48,1.083132657827748,-0.12660745291396974,0.013996333914968817,1.2,Stable Basin
2,49,1.0911652082448042,-0.32322266335283956,0.013996333914968817,1.2,Stable Basin
2,50,1.09298670661618,-0.40957854161031787,0.013996333914968817,1.2,Stable Basin
2,51,1.0929582121743866,-0.3926674936436826,0.013996333914968817,1.2,Stable Basin
2,52,1.0915957479087592,-0.24862074732748513,0.013996333914968817,1.2,Stable Basin
2,53,1.0914367415295898,0.030210282586624344,0.013996333914968817,1.2,Stable Basin
2,54,1.0918345289000229,0.3693629117829985,0.013996333914968817,1.2,Stable Basin
2,55,1.0941000710905668,0.5978561310877526,0.013996333914968817,1.2,Stable Basin
2,56,1.0945541121958493,0.6401861621515227,0.013996333914968817,1.2,Stable Basin
2,57,1.0936304407663389,0.47846201299111357,0.013996333914968817,1.2,Stable Basin
2,58,1.085574617898863,0.0658857290830656,0.013996333914968817,1.2,Stable Basin
2,59,1.065122203808427,-0.7305611348698113,0.013996333914968817,1.2,Stable Basin
2,60,1.0691548349758966,-2.02689828247453,0.013996333914968817,1.2,Stable Basin
2,61,1.0833243354883348,-2.7702276085176676,0.013996333914968817,1.2,Stable Basin
2,62,1.0856657049362821,2.924920721523642,0.013996333914968817,1.2,Stable Basin
2,63,1.0766816239839792,2.2778450498563276,0.013996333914968817,1.2,Stable Basin
3,0,1.0282433081295965,0.6960437437571193,0.013996333914968817,1.2,Stable Basin
3,1,1.0789615334770661,0.06119209842551201,0.013996333914968817,1.2,Stable Basin
3,2,1.0856526383647638,-0.38967478020994156,0.013996333914968817,1.2,Stable Basin
3,3,1.0871865471080024,-0.8468466659204806,0.013996333914968817,1.2,Stable Basin
3,4,1.0865856352406478,-1.3002623876047006,0.013996333914968817,1.2,Stable Basin
3,5,1.0875758068934733,-1.6370446152173426,0.013996333914968817,1.2,Stable Basin
3,6,1.0897038563397141,-1.7901225697452308,0.013996333914968817,1.2,Stable Basin
3,7,1.0916385813563139,-1.7808491459828204,0.013996333914968817,1.2,Stable Basin
3,8,1.093324224232338,-1.6779620876838275,0.013996333914968817,1.2,Stable Basin
3,9,1.0951322148867775,-1.6232689924434207,0.013996333914968817,1.2,Stable Basin
3,10,1.095155867922743,-1.6416604133391248,0.013996333914968817,1.2,Stable Basin
3,11,1.094778683184384,-1.707180256446476,0.013996333914968817,1.2,Stable Basin
3,12,1.0952945598357566,-1.7959053521797472,0.013996333914968817,1.2,Stable Basin
3,13,1.094559527084557,-1.9007612841115342,0.013996333914968817,1.2,Stable Basin
3,14,1.095156647010052,-2.0335858424699853,0.013996333914968817,1.2,Stable Basin
3,15,1.0949599881579377,-2.1741377182884998,0.013996333914968817,1.2,Stable Basin
3,16,1.0948554571221683,-2.289713501760334,0.013996333914968817,1.2,Stable Basin
3,17,1.096009629828104,-2.341932994099096,0.013996333914968817,1.2,Stable Basin
3,18,1.0942101695341186,-2.334969679307502,0.013996333914968817,1.2,Stable Basin
3,19,1.0949740254940106,-2.304308974061568,0.013996333914968817,1.2,Stable Basin
3,20,1.0957371968374339,-2.288029662843786,0.013996333914968817,1.2,Stable Basin
3,21,1.0949729957158776,-2.328816400379501,0.013996333914968817,1.2,Stable Basin
3,22,1.093772554332777,-2.460325740944008,0.013996333914968817,1.2,Stable Basin
3,23,1.0914877558897589,-2.7173204564506173,0.013996333914968817,1.2,Stable Basin
3,24,1.0859013987338062,3.136076443424623,0.013996333914968817,1.2,Stable Basin
3,25,1.0841166931231436,2.444856126607279,0.013996333914968817,1.2,Stable Basin
3,26,1.0743117410484881,2.2060199269456375,0.013996333914968817,1.2,Stable Basin
3,27,1.0328490874575993,2.689730811642707,0.013996333914968817,1.2,Stable Basin
3,28,1.06959922128524,-2.327230335450971,0.013996333914968817,1.2,Stable Basin
3,29,1.09317436643004,-2.067564428386995,0.013996333914968817,1.2,Stable Basin
3,30,1.096040663649257,-2.058888230610146,0.013996333914968817,1.2,Stable Basin
3,31,1.0948939616888678,-2.1292563900552666,0.013996333914968817,1.2,Stable Basin
3,32,1.0949983848364697,-2.209504770673748,0.013996333914968817,1.2,Stable Basin
3,33,1.0948837725065068,-2.298623428223576,0.013996333914968817,1.2,Stable Basin
3,34,1.0944721184366932,-2.445792507786889,0.013996333914968817,1.2,Stable Basin
3,35,1.0936218239047621,-2.7053851847175108,0.013996333914968817,1.2,Stable Basin
3,36,1.0917875428160242,-3.051662408391427,0.013996333914968817,1.2,Stable Basin
3,37,1.0913399342400854,2.8709909337304738,0.013996333914968817,1.2,Stable Basin
3,38,1.0918835404460225,2.5805502767940904,0.013996333914968817,1.2,Stable Basin
3,39,1.0875833851987897,2.4425967208703434,0.013996333914968817,1.2,Stable Basin
3,40,1.0641621638782142,2.6414282804325544,0.013996333914968817,1.2,Stable Basin
3,41,1.0407324120461796,-2.626191094147587,0.013996333914968817,1.2,Stable Basin
3,42,1.0699126464697701,-2.168961069186366,0.013996333914968817,1.2,Stable Basin
3,43,1.0698480720807746,-2.370546510122689,0.013996333914968817,1.2,Stable Basin
3,44,1.0777860450213363,2.989236990983025,0.013996333914968817,1.2,Stable Basin
3,45,1.0850830746124855,2.4632997200416638,0.013996333914968817,1.2,Stable Basin
3,46,1.0776574482520498,1.902008901065504,0.013996333914968817,1.2,Stable Basin
3,47,1.0767565181534642,0.9325000922989501,0.013996333914968817,1.2,Stable Basin
3,48,1.086996108366666,0.3802728405081437,0.013996333914968817,1.2,Stable Basin
3,49,1.091424901078262,0.042784802945879025,0.013996333914968817,1.2,Stable Basin
3,50,1.0939676241435283,-0.11225310456752162,0.013996333914968817,1.2,Stable Basin
3,51,1.0934729135246752,-0.09682460257020828,0.013996333914968817,1.2,Stable Basin
3,52,1.092227247484265,0.06693405820706906,0.013996333914968817,1.2,Stable Basin
3,53,1.0925583219840862,0.3334976060008051,0.013996333914968817,1.2,Stable Basin
3,54,1.0925254751545226,0.6159634406146887,0.013996333914968817,1.2,Stable Basin
3,55,1.0935615669098873,0.7904684029934641,0.013996333914968817,1.2,Stable Basin
3,56,1.0933752293239254,0.7915829591320526,0.013996333914968817,1.2,Stable Basin
3,57,1.090061823241681,0.5887886445175201,0.013996333914968817,1.2,Stable Basin
3,58,1.0742927448659607,0.08482364460288976,0.013996333914968817,1.2,Stable Basin
3,59,1.0666891594914507,-1.1072565231530833,0.013996333914968817,1.2,Stable Basin
3,60,1.0825457369052576,-1.9810534231166572,0.013996333914968817,1.2,Stable Basin
3,61,1.0886728032716406,-2.572813931677854,0.013996333914968817,1.2,Stable Basin
3,62,1.0866792476692433,-3.040736185319741,0.013996333914968817,1.2,Stable Basin
3,63,1.0449661628041238,2.7124905221727227,0.013996333914968817,1.2,Stable Basin
4,0,1.0448256232264832,-1.0166703911769401,0.013996333914968817,1.2,Stable Basin
4,1,1.0830870072023415,-0.7411524876860988,0.013996333914968817,1.2,Stable Basin
4,2,1.0873230359995072,-0.8982266096414179,0.013996333914968817,1.2,Stable Basin
4,3,1.0863262924034796,-1.2937717672382123,0.013996333914968817,1.2,Stable Basin
4,4,1.0850106155207768,-1.797315726773876,0.013996333914968817,1.2,Stable Basin
4,5,1.0867338614898483,-2.1749509270307548,0.013996333914968817,1.2,Stable Basin
4,6,1.087841972546116,-2.318422913249331,0.013996333914968817,1.2,Stable Basin
4,7,1.0878466989371618,-2.214304046292135,0.013996333914968817,1.2,Stable Basin
4,8,1.090495885218359,-1.948932758566503,0.013996333914968817,1.2,Stable Basin
4,9,1.0940581074202151,-1.7661099212113411,0.013996333914968817,1.2,Stable Basin
4,10,1.09513520208993,-1.7288023512147253,0.013996333914968817,1.2,Stable Basin
4,11,1.095807386889961,-1.7788635555784262,0.013996333914968817,1.2,Stable Basin
4,12,1.095103654053752,-1.8716133430878559,0.013996333914968817,1.2,Stable Basin
4,13,1.094434729115976,-1.982036811233233,0.013996333914968817,1.2,Stable Basin
4,14,1.0948781810057182,-2.0923268146126457,0.013996333914968817,1.2,Stable Basin
4,15,1.0955801891087638,-2.1854759845539795,0.013996333914968817,1.2,Stable Basin
4,16,1.0952886085310947,-2.2460668445130634,0.013996333914968817,1.2,Stable Basin
4,17,1.0953000140675813,-2.267380998003022,0.013996333914968817,1.2,Stable Basin
4,18,1.0959878712243412,-2.2635431815401166,0.013996333914968817,1.2,Stable Basin
4,19,1.0951851032823587,-2.2691356907451614,0.013996333914968817,1.2,Stable Basin
4,20,1.0950410038774363,-2.3087569389764306,0.013996333914968817,1.2,Stable Basin
4,21,1.094639707437706,-2.4123151787886545,0.013996333914968817,1.2,Stable Basin
4,22,1.0935501330533017,-2.609245366120478,0.013996333914968817,1.2,Stable Basin
4,23,1.0927637897389022,-2.8984664808835556,0.013996333914968817,1.2,Stable Basin
4,24,1.0919920069029811,3.023828106578922,0.013996333914968817,1.2,Stable Basin
4,25,1.093022802140871,2.682667933781025,0.013996333914968817,1.2,Stable Basin
4,26,1.0899331102811978,2.6561951113644384,0.013996333914968817,1.2,Stable Basin
4,27,1.0833045852131535,3.076308110529197,0.013996333914968817,1.2,Stable Basin
4,28,1.0872050353381049,-2.491091419062541,0.013996333914968817,1.2,Stable Basin
4,29,1.0940271581796297,-2.1423402398270004,0.013996333914968817,1.2,Stable Basin
4,30,1.0947939304434895,-2.0274693259638874,0.013996333914968817,1.2,Stable Basin
4,31,1.095494585768452,-2.0370400981776453,0.013996333914968817,1.2,Stable Basin
4,32,1.094579689218208,-2.117143118225534,0.013996333914968817,1.2,Stable Basin
4,33,1.095134055992777,-2.258395492007332,0.013996333914968817,1.2,Stable Basin
4,34,1.0936831646330096,-2.4884276616194696,0.013996333914968817,1.2,Stable Basin
4,35,1.0918721660335344,-2.812397658796583,0.013996333914968817,1.2,Stable Basin
4,36,1.0909843820567904,3.0760824413119567,0.013996333914968817,1.2,Stable Basin
4,37,1.0908352228985936,2.6553884193831405,0.013996333914968817,1.2,Stable Basin
4,38,1.089623792548733,2.2309380614111913,0.013996333914968817,1.2,Stable Basin
4,39,1.0830151929135334,1.7837830179087875,0.013996333914968817,1.2,Stable Basin
4,40,1.0562391006209089,1.267424731456387,0.013996333914968817,1.2,Stable Basin
4,41,1.0285713499137634,-0.020756106239815105,0.013996333914968817,1.2,Stable Basin
4,42,1.0582785912835162,-0.7501977280351653,0.013996333914968817,1.2,Stable Basin
4,43,1.0083660162105714,-1.1679485603691746,0.013996333914968817,1.2,Stable Basin
4,44,1.0388863253784029,2.3638381174134513,0.013996333914968817,1.2,Stable Basin
4,45,1.0879528137594627,2.0660923867033527,0.013996333914968817,1.2,Stable Basin
4,46,1.089265004139503,1.6985595068730501,0.013996333914968817,1.2,Stable Basin
4,47,1.0889515953878248,1.1610147781891855,0.013996333914968817,1.2,Stable Basin
4,48,1.089698500518648,0.6738164442714814,0.013996333914968817,1.2,Stable Basin
4,49,1.0922160848449494,0.2856072517540085,0.013996333914968817,1.2,Stable Basin
4,50,1.0945517504200417,0.09123542424373299,0.013996333914968817,1.2,Stable Basin
4,51,1.0942722623724024,0.10815923638541823,0.013996333914968817,1.2,Stable Basin
4,52,1.093173491997509,0.29815460385589543,0.013996333914968817,1.2,Stable Basin
4,53,1.0928356729340791,0.5921890847985107,0.013996333914968817,1.2,Stable Basin
4,54,1.092452885658782,0.8894206487188112,0.013996333914968817,1.2,Stable Basin
4,55,1.0926991981542842,1.0709230419914653,0.013996333914968817,1.2,Stable Basin
4,56,1.0914482965948737,1.1056590113157074,0.013996333914968817,1.2,Stable Basin
4,57,1.0845540426173046,0.9890714344035643,0.013996333914968817,1.2,Stable Basin
4,58,1.030536421592354,0.631532913433443,0.013996333914968817,1.2,Stable Basin
4,59,1.035413869754799,-1.7518673017420991,0.013996333914968817,1.2,Stable Basin
4,60,1.088534105804154,-2.2250607537461615,0.013996333914968817,1.2,Stable Basin
4,61,1.093789265541461,-2.5219107847978317,0.013996333914968817,1.2,Stable Basin
4,62,1.0927306566319055,-2.6571164861307435,0.013996333914968817,1.2,Stable Basin
4,63,1.0618271663255803,-2.4700090341783922,0.013996333914968817,1.2,Stable Basin
5,0,1.0847264901624805,-1.5764332230373683,0.013996333914968817,1.2,Stable Basin
5,1,1.0891390449034843,-1.296810450032375,0.013996333914968817,1.2,Stable Basin
5,2,1.0897359011348693,-1.3648638201988301,0.013996333914968817,1.2,Stable Basin
5,3,1.08678899670515,-1.7325188232524478,0.013996333914968817,1.2,Stable Basin
5,4,1.0843380757165686,-2.300877298503281,0.013996333914968817,1.2,Stable Basin
5,5,1.0870515292597198,-2.737982807668369,0.013996333914968817,1.2,Stable Basin
5,6,1.086862297480495,-2.9126412793023113,0.013996333914968817,1.2,Stable Basin
5,7,1.0820270614471514,-2.795629864009947,0.013996333914968817,1.2,Stable Basin
5,8,1.0796542504856763,-2.3929021408098183,0.013996333914968817,1.2,Stable Basin
5,9,1.0907941047388374,-2.0048765027389153,0.013996333914968817,1.2,Stable Basin
